	Node	Cluster_0.1	Cluster_0.195	Cluster_0.29000000000000004	Cluster_0.385	Cluster_0.48	Cluster_0.575	Cluster_0.67	Cluster_0.765	Cluster_0.86	Cluster_0.955	Cluster_1.05	Cluster_1.145	Cluster_1.2400000000000002	Cluster_1.3350000000000002	Cluster_1.4300000000000002	Cluster_1.5250000000000001	Cluster_1.62	Cluster_1.715	Cluster_1.81	Cluster_1.905	Cluster_2.0
34366	34366	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34367	34367	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34368	34368	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	6	6	6
34369	34369	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34370	34370	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34371	34371	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34372	34372	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34373	34373	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34374	34374	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34375	34375	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34376	34376	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34377	34377	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34378	34378	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34379	34379	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34380	34380	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34381	34381	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34382	34382	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34383	34383	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34384	34384	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34385	34385	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34386	34386	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34387	34387	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34388	34388	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34389	34389	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34390	34390	1	1	0	1	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34391	34391	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34392	34392	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34393	34393	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34394	34394	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34395	34395	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34396	34396	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34397	34397	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34398	34398	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34399	34399	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34400	34400	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34401	34401	1	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34402	34402	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34403	34403	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34404	34404	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34405	34405	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34406	34406	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34407	34407	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34408	34408	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34409	34409	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34410	34410	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34411	34411	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34412	34412	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34413	34413	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34414	34414	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34415	34415	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34416	34416	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34417	34417	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34418	34418	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34419	34419	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34420	34420	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34421	34421	1	1	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34422	34422	1	1	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34423	34423	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34424	34424	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34425	34425	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34426	34426	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34427	34427	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34428	34428	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34429	34429	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34430	34430	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34431	34431	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34432	34432	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34433	34433	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34434	34434	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34435	34435	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34436	34436	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34437	34437	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34438	34438	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34439	34439	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34440	34440	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34441	34441	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34442	34442	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34443	34443	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34444	34444	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34445	34445	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34446	34446	1	1	0	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34447	34447	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34448	34448	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34449	34449	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34450	34450	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34451	34451	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34452	34452	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34453	34453	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34454	34454	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34455	34455	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34456	34456	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34457	34457	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34458	34458	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34459	34459	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34460	34460	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34461	34461	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34462	34462	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34463	34463	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34464	34464	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34465	34465	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34466	34466	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34467	34467	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34468	34468	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34469	34469	1	1	0	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34470	34470	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34471	34471	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34472	34472	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34473	34473	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34474	34474	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34475	34475	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34476	34476	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34477	34477	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34478	34478	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34479	34479	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34480	34480	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34481	34481	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34482	34482	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34483	34483	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34484	34484	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34485	34485	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34486	34486	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34487	34487	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34488	34488	1	1	0	1	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34489	34489	1	1	0	1	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34490	34490	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34491	34491	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34492	34492	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34493	34493	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34494	34494	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34495	34495	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34496	34496	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34497	34497	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34498	34498	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34499	34499	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34500	34500	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34501	34501	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34502	34502	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34503	34503	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34504	34504	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34505	34505	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34506	34506	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34507	34507	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34508	34508	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34509	34509	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34510	34510	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34511	34511	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34512	34512	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34513	34513	1	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34514	34514	1	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34515	34515	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34516	34516	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34517	34517	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34518	34518	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34519	34519	1	1	0	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34520	34520	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34521	34521	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34522	34522	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34523	34523	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34524	34524	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34525	34525	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34526	34526	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34527	34527	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34528	34528	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34529	34529	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34530	34530	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34531	34531	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34532	34532	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34533	34533	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34534	34534	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34535	34535	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34536	34536	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34537	34537	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34538	34538	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34539	34539	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34540	34540	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34541	34541	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34542	34542	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34543	34543	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34544	34544	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34545	34545	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34546	34546	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34547	34547	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34548	34548	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34549	34549	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34550	34550	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34551	34551	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34552	34552	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34553	34553	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34554	34554	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34555	34555	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34556	34556	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	6	6	6
34557	34557	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34558	34558	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34559	34559	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34560	34560	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34561	34561	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34562	34562	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34563	34563	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34564	34564	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34565	34565	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34566	34566	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34567	34567	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34568	34568	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34569	34569	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34570	34570	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34571	34571	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34572	34572	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34573	34573	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34574	34574	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34575	34575	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34576	34576	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34577	34577	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34578	34578	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34579	34579	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34580	34580	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34581	34581	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34582	34582	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34583	34583	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34584	34584	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34585	34585	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34586	34586	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34587	34587	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34588	34588	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34589	34589	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34590	34590	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34591	34591	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34592	34592	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34593	34593	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34594	34594	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34595	34595	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34596	34596	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34597	34597	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34598	34598	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34599	34599	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34600	34600	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34601	34601	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34602	34602	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34603	34603	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34604	34604	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34605	34605	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34606	34606	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34607	34607	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34608	34608	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34609	34609	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34610	34610	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34611	34611	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34612	34612	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34613	34613	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34614	34614	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34615	34615	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34616	34616	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34617	34617	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34618	34618	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34619	34619	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34620	34620	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34621	34621	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34622	34622	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34623	34623	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34624	34624	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34625	34625	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34626	34626	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34627	34627	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34628	34628	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34629	34629	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34630	34630	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34631	34631	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34632	34632	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34633	34633	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34634	34634	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34635	34635	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34636	34636	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34637	34637	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34638	34638	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34639	34639	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34640	34640	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34641	34641	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34642	34642	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	1	1	1	1
34643	34643	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34644	34644	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34645	34645	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34646	34646	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34647	34647	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34648	34648	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34649	34649	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34650	34650	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
34651	34651	0	2	2	2	2	2	2	2	0	0	0	2	2	2	2	2	2	6	6	6	6
34652	34652	0	2	2	2	2	2	2	2	0	0	0	5	5	5	5	5	5	6	6	6	6
